X Y Z Strain_XX Strain_XY Strain_YY
0.2 0.8 0 -0.000187876 -6.76484e-06 0.000750511
0.233333 0.8 0 -0.000188955 -5.87027e-06 0.000748019
0.266667 0.8 0 -0.000188807 -5.24739e-06 0.000745593
0.3 0.8 0 -0.000188113 -4.91113e-06 0.000743621
0.333333 0.8 0 -0.000188207 -4.24955e-06 0.000742241
0.366667 0.8 0 -0.000188816 -3.27355e-06 0.000741333
0.4 0.8 0 -0.000188931 -2.4593e-06 0.000740725
0.433333 0.8 0 -0.000188401 -2.16359e-06 0.000740435
0.466667 0.8 0 -0.000189008 -1.08258e-06 0.000740414
0.5 0.8 0 -0.000189656 4.01279e-07 0.000740552
0.533333 0.8 0 -0.000189255 1.48627e-06 0.000740702
0.566667 0.8 0 -0.000188912 2.27044e-06 0.000740909
0.6 0.8 0 -0.00018937 2.6433e-06 0.000741238
0.633333 0.8 0 -0.000189322 3.53154e-06 0.000741752
0.666667 0.8 0 -0.000188759 4.47659e-06 0.000742313
0.7 0.8 0 -0.000187887 4.90754e-06 0.000742681
0.733333 0.8 0 -0.000187838 5.23277e-06 0.000743603
0.766667 0.8 0 -0.000188229 5.50392e-06 0.000745455
0.8 0.8 0 -0.000188125 5.92439e-06 0.000748323
0.833333 0.8 0 -0.000188533 5.80576e-06 0.000752004
0.166667 0.833333 0 -0.000185097 -5.75991e-06 0.000737158
